baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EFA_02545	84.4370372136062	5.2098808686694	0.398746795940978	13.0656369448059	5.1749660851227e-39	1.66936265509969e-37
EFA_02546	136.698864611028	1.13284239866586	0.203776735606158	5.5592332230472	2.70962419917595e-08	1.57476337567493e-07
EFA_02547	55.5041115907021	1.89876764253249	0.283204436499617	6.7045829719375	2.01982362597439e-11	1.55884775004636e-10
EFA_02548	3.34475770711078	1.16373271389365	0.96910473179168	1.20083276421749	0.229816079631463	0.352458314434791
EFA_02549	12.9940771705722	1.15203526423905	0.5001045101345	2.30358903167903	0.0212457241360419	0.0465266773414007
EFA_02550	7.69488506414478	2.2573504785574	0.70522941701321	3.20087396257197	0.00137011449039361	0.00399755965642283
EFA_02551	2.49125497615011	1.19341526784016	1.13303355295378	1.05329208012328	0.292207147600447	0.426615223685037
EFA_02552	4.49267543399477	-1.30447364782069	0.874805565634762	-1.49115837743231	0.135919918575832	0.227537076519658
EFA_02553	127.492819034795	0.965131831968489	0.193416953852311	4.98990296737607	6.04096296673356e-07	2.98000080369279e-06
EFA_02554	51.3440307876487	0.726876549657015	0.262294606363753	2.7712218704527	0.00558463593681413	0.0141127154546146
EFA_02555	93.4599509342329	0.774190922833511	0.237819246980536	3.25537538556278	0.00113242579627684	0.00340083102626654
EFA_02556	9.3288743130749	1.48225998080151	0.588992204430934	2.5166037337177	0.0118492013537617	0.0278844730218442
EFA_02557	130.195693651245	1.99047769790894	0.201881870934059	9.8596158669398	6.22872268900643e-23	9.66630423791214e-22
EFA_02558	80.6102840963179	0.565947945962967	0.229641295877067	2.46448681541117	0.0137209611475994	0.0317428520989186
EFA_02559	55.3971694041696	1.5486724543993	0.288554600620833	5.36699969803738	8.00571907510584e-08	4.39472647507244e-07
EFA_02560	70.9723200068427	0.788066960950961	0.237574418906484	3.31713727672492	0.000909449195509447	0.00280153287586655
EFA_02561	47.1302138916991	1.23772444138827	0.31562552606988	3.92149664445783	8.80006741974357e-05	0.000326421105453279
EFA_02562	44.7147343988987	3.53945795975869	0.373148358384381	9.48539067700437	2.4147681787433e-21	3.50141385917779e-20
EFA_02563	4.43256227424669	2.86948451537921	0.995096406083475	2.88362463961959	0.00393127039080309	0.0102699520400325
EFA_02564	7.8901747878966	0.156776086898942	0.622925588348356	0.251677069992618	0.801290682094521	0.872394974703591
EFA_02565	223.381328151051	2.69887739767774	0.207207055959411	13.0250265136068	8.81704521490435e-39	2.78172931999894e-37
EFA_02566	9.13061709279954	1.33429839232454	0.613814456143245	2.17378130959685	0.0297215628429289	0.0620586232160355
EFA_02567	46.8242608558982	-0.399823340727281	0.270730371732134	-1.47683223780623	0.139720612669342	0.232543697955757
EFA_02568	25.0394868094989	0.0341587569077915	0.366762225786578	0.0931359734076562	0.925795538980994	0.957852879569576
EFA_02569	61.5767129366933	-0.520853357917305	0.253544892944504	-2.05428455634998	0.0399481585882732	0.0803722237609898
EFA_02570	388.936535015434	-0.333067543051451	0.14522178516279	-2.29350949430963	0.0218186893847499	0.0474916279178294
EFA_02572	40.6857334009282	-0.337996596479165	0.300180929517612	-1.12597624713309	0.2601755734923	0.390059567361041
EFA_02573	76.2218148794044	0.609557220984144	0.222513135368584	2.73942129292474	0.00615474494950439	0.0154595562117472
EFA_02574	7.53425060225548	2.41198376905389	0.721869377023631	3.3413022436259	0.000833863951136153	0.00259937394539837
EFA_02575	32.9347067603367	1.16329788879231	0.349966705512038	3.3240244585275	0.000887284137909229	0.00274799650478684
EFA_02576	418.997888418431	1.77482225897671	0.165056679218559	10.7528048387947	5.74864539227826e-27	1.07871640008045e-25
EFA_02577	23.6972178604499	1.3712520804093	0.375510302842011	3.65170294937614	0.000260507109820174	0.000887207487892906
EFA_02578	29.8319745878896	0.739530543094987	0.33556995341544	2.20380440968574	0.0275381023339009	0.0578783980970933
EFA_02579	56.2339628802831	1.70171914089075	0.265554399870348	6.4081752805511	1.47271542038959e-10	1.05178258008421e-09
EFA_02580	88.0681609025752	1.97164402749182	0.227351216478492	8.67223874158747	4.23706116322849e-18	5.40649004427955e-17
EFA_02581	80.5159293016767	1.51640489522285	0.240698219188148	6.30002540250416	2.97596868165319e-10	2.06569866779649e-09
EFA_02582	38.7959948623136	1.38455871138546	0.300828601653443	4.60248361949467	4.17482406935661e-06	1.86116768682032e-05
EFA_02583	54.8841962575018	1.56114034599368	0.289197104039008	5.39818803228094	6.73172963032952e-08	3.74550305594497e-07
EFA_02584	42.0526057514054	0.955412745758653	0.298426260500628	3.20150359474361	0.00136712369372537	0.00399289127638406
EFA_02585	2.17351110169031	1.6488074950719	1.20443008601292	1.36895243170986	0.171014144631966	0.273558718584453
EFA_02586	46.392822562644	0.453944387700957	0.273342597853743	1.66071586084745	0.0967705263925941	0.172886236013154
EFA_02587	78.6307447659373	0.143487148408452	0.220856266088143	0.649685657327862	0.515895290342588	0.653634324171919
EFA_02588	3.58635303643904	-0.249250032566292	0.892512255540353	-0.279267910349745	0.780039230801503	0.855962761697684
EFA_02589	116.093579410217	-1.24271837216939	0.20683047311354	-6.00839109180586	1.87373415333659e-09	1.20346549311618e-08
EFA_02590	82.9343220073069	1.48275975097666	0.222360303532602	6.66827544044643	2.58826690795272e-11	1.97630699274794e-10
EFA_02591	19.3465461606473	1.00127286629355	0.420271039713111	2.38244554508692	0.0171980753613392	0.0385747455956288
EFA_02592	5.71547428899824	2.15440651359735	0.79235429018123	2.71899394033013	0.00654808076860977	0.0163901829875141
EFA_02593	43.3862357577829	0.204393755958095	0.283925816345639	0.719884364827447	0.471596195389506	0.614923850702691
EFA_02594	8.47784566288801	-0.189049653521083	0.614469722268764	-0.307663090091841	0.758338708071001	0.84191431974936
EFA_02595	58.25220622397	-0.899021550778222	0.257576882668322	-3.4903037161758	0.00048247188786852	0.00157406453417105
EFA_02596	64.7609633810649	1.75476039877922	0.249260642614597	7.03986148945464	1.92431024362312e-12	1.62491020865941e-11
EFA_02597	133.03329119641	-0.613177508902065	0.184511127789692	-3.32325489658799	0.000889735735734068	0.00275261993242727
EFA_02598	35.8612881088233	-0.777771431592605	0.317297817221107	-2.45123473714482	0.0142367076683563	0.0328301909364265
EFA_02599	76.1754570742167	-0.596776990231777	0.234851248294326	-2.54108502537688	0.0110509041874648	0.0261991295806865
EFA_02600	393.735910007486	-0.540621062655284	0.141536763657695	-3.81965115411831	0.000133640544352663	0.00048072000916872
EFA_02601	147.107151610983	-0.858237144742113	0.18385435355383	-4.6680273170188	3.04105474524594e-06	1.39693890777617e-05
EFA_02602	18.3366609640095	0.243773524745951	0.419747027634361	0.580762956487927	0.561400224417289	0.689679094694924
EFA_02603	349.261238401932	-0.905647454930919	0.166169670611541	-5.45013690884707	5.03310592284297e-08	2.83890905785504e-07
EFA_02604	91.9658478635407	-0.66466071829978	0.210366045129248	-3.15954372717999	0.0015801638658705	0.00453211834057365
EFA_02605	99.8768906809111	-0.31794656138537	0.21013059046445	-1.51309031532541	0.130256719294636	0.22128227283722
EFA_02606	77.0195685222274	-1.24050144633	0.232781561318197	-5.32903654097547	9.87351322630068e-08	5.3585740024025e-07
EFA_02607	54.0700470114103	-1.73322027863098	0.283411214576231	-6.11556702589405	9.62142316570593e-10	6.36477094671468e-09
EFA_02608	21.486979240914	-1.26334389506029	0.421971915066458	-2.99390516276733	0.00275431542775165	0.00746003735195754
EFA_02609	59.815709465955	-1.70818249801614	0.271596862278788	-6.28940439033028	3.18686309873657e-10	2.20469492927053e-09
EFA_02610	160.782667743509	-2.5046147828666	0.203929976924765	-12.2817391569196	1.13531127275932e-34	2.96316242190183e-33
EFA_02611	203.148351977621	-1.77949540554052	0.185789340098392	-9.57802748315975	9.89159558504972e-22	1.47065965876555e-20
EFA_02612	36.1305876812368	-1.491520196456	0.355376033227611	-4.19701965523576	2.70450469857832e-05	0.000107692551867106
EFA_02613	25.4863161169032	-1.10133967946179	0.369763007135431	-2.97850152180963	0.00289661591154272	0.00778668940265837
EFA_02614	19.432026921427	2.00024281124262	0.433430105802245	4.6149143413569	3.93257477260399e-06	1.7696586476718e-05
EFA_02615	607.493636294765	1.40454676527184	0.144878405141699	9.69465921369106	3.17696480445322e-22	4.80056102820273e-21
EFA_02616	62.2461753925994	1.14915834039722	0.259685298401132	4.42519598711412	9.63547645699298e-06	4.07414623093179e-05
EFA_02617	7.54474008426134	0.805162582310795	0.630994709674204	1.27602112975958	0.201948049882131	0.315447688363219
EFA_02618	48.6635989167583	0.51154159776757	0.275169610727435	1.85900469319728	0.0630264731533599	0.120552301414588
EFA_02619	46.6887466974436	-0.011808379268689	0.275032946336131	-0.0429344172252639	0.965753813057715	0.979597723043509
EFA_02620	59.1220945734412	-0.110164900991177	0.248318345558637	-0.443643826408962	0.657300114351361	0.770162295516531
EFA_02621	156.571883490217	-0.437004241525591	0.178240704213499	-2.45176455879652	0.0142157642615139	0.0328082469411627
EFA_02622	157.142345233098	0.814832472039328	0.187118939093279	4.35462319307579	1.33296002410857e-05	5.55432253877459e-05
EFA_02623	42.2599639410277	0.156423121288726	0.308756781666909	0.506622463300181	0.612419743794402	0.729264655509634
EFA_02624	60.7412126076155	0.0664698253478228	0.273960858801624	0.2426252627422	0.808295709039841	0.877028337359555
EFA_02625	76.6187557338099	-0.347002828911191	0.226199746981642	-1.53405489414342	0.125016148656682	0.213652533964672
EFA_02626	62.1024269824057	-1.2931812693267	0.263025980689793	-4.9165533607566	8.8081196998422e-07	4.22172147883922e-06
EFA_02627	25.7824096938646	-1.75062497763404	0.401176976132632	-4.36372245114902	1.27867788460953e-05	5.35143470366466e-05
EFA_02628	57.6674540784535	0.160090247640166	0.270730257233774	0.591327505377166	0.554301003562011	0.683590284032016
EFA_02629	59.7203482249782	0.351812675295476	0.247593327344486	1.42092955035895	0.155337241237739	0.252104702992395
EFA_02630	7.47394341403511	-1.19868631981844	0.667840321988835	-1.79486964226529	0.0726744717223321	0.135485979425205
EFA_02631	349.291579508186	0.710641203621442	0.180330995389284	3.94076016764266	8.12238035551331e-05	0.000303637421883837
EFA_02632	90.4573879177773	0.362276986189979	0.210329105528199	1.72242916775686	0.0849918037491665	0.154633376783179
EFA_02633	82.5395427909744	0.193596557269084	0.217694681346851	0.889303110536855	0.373840200257609	0.518249741641523
EFA_02634	14.8460444302825	1.0908568945121	0.47396961585288	2.30153338531873	0.0213615005601991	0.0467089627633905
EFA_02635	243.501877695432	0.552530996370866	0.171667194749455	3.21861726218148	0.00128810291029234	0.00379296764661468
EFA_02636	139.679791535429	-1.61536304777819	0.192715406689016	-8.38211679870978	5.19842109438341e-17	6.29732783205686e-16
EFA_02637	282.881811748781	0.398911635194687	0.163445652803057	2.44063777991914	0.0146613520437722	0.0337011542975741
EFA_02638	48.3842344669715	-2.2229368813983	0.316176439318191	-7.03068478534292	2.05522337313242e-12	1.73036548512117e-11
EFA_02639	81.0405596336812	-0.797697531062263	0.244220636668224	-3.26629863038947	0.00108963273832589	0.00328261866918535
EFA_02640	10.7783646801982	0.576149109835089	0.540894226606437	1.06517888617492	0.286794986317002	0.420813056103169
EFA_02641	954.296847465155	1.00006909286153	0.133960276905768	7.46541524070612	8.3037328992451e-14	7.74026530965346e-13
EFA_02642	10.0465619224492	0.21574104763061	0.556693348099988	0.387540193118782	0.698356335240794	0.801088961953431
EFA_02643	138.466025640798	1.56107248161731	0.188659417459095	8.27455370445941	1.28937646830303e-16	1.48666660260964e-15
EFA_02644	190.68112167602	0.940544151222159	0.174338070490215	5.39494413685705	6.85448749904747e-08	3.79907984744503e-07
EFA_02645	151.885455080278	-0.193877319409348	0.203982922436719	-0.95045858297032	0.341879289061041	0.482564129249877
EFA_02646	38.114026749842	1.10844776067449	0.304671373568582	3.63817495451365	0.000274576884471757	0.000932911521086882
EFA_02647	56.7896793687966	-0.534031085570449	0.264818273983997	-2.01659454061211	0.0437378432170758	0.0868404895409576
EFA_02648	15.6405556840366	-0.880406986458781	0.464241897513295	-1.89644017736156	0.0579018633948682	0.111943602563412
EFA_02649	55.9032411283335	-0.259848309422007	0.261019863591135	-0.995511628299049	0.319487491567832	0.457937388063527
EFA_02650	16.1438184977054	-0.522032675688076	0.447594083444244	-1.16630825785503	0.243489835640371	0.369677058764413
EFA_02651	37.8382355882693	-0.251518348425648	0.301940679696304	-0.833005836373648	0.404841437687344	0.548772317091767
EFA_02652	2.74000614150155	-0.35114718445028	1.04488794606003	-0.336062049308114	0.736824076001121	0.825705601695514
EFA_02653	6.27093666945026	-1.0143048115731	0.712846344481937	-1.42289403519387	0.154766875638237	0.251605719115163
EFA_02654	52.3174818379437	-0.924618956132459	0.281163612572936	-3.28854416000437	0.0010070698449114	0.00305957410025464
EFA_02655	177.676246379589	-1.22908078425941	0.18193649326836	-6.75554839042927	1.42296004290075e-11	1.11316574473244e-10
EFA_02656	105.944110404219	1.14314524012847	0.226034039772143	5.05740304106779	4.25004390261375e-07	2.12206539902679e-06
EFA_02657	213.77158579304	-0.0659539200881145	0.163867263927384	-0.402483806145329	0.6873280038694	0.792926077503693
EFA_02658	137.481417300787	-0.416214829729935	0.186283800365911	-2.23430501692781	0.0254630104642133	0.0541914774223547
EFA_02659	107.722206316243	-1.80727446430422	0.217894159050225	-8.29427678181885	1.09247813975771e-16	1.26983997540258e-15
EFA_02660	19.2546064420684	-0.122754635832033	0.426535072026641	-0.287794940867995	0.773503710213445	0.853142202083289
EFA_02661	4.64691816331931	0.70175962012201	0.803718590672148	0.87314095787573	0.382586251675413	0.5263081593484
EFA_02662	12.4995146822513	-0.677650480707291	0.519438725748365	-1.30458213282228	0.192035175526264	0.303096750377078
EFA_02663	83.1755419490154	-0.85440709095545	0.225006597842299	-3.79725349900309	0.000146308148541503	0.000521993107965045
EFA_02664	252.155277570927	2.92661876924815	0.175301043927263	16.6948165491957	1.42957911952048e-62	1.00105406149836e-60
EFA_02665	30.716092716024	0.230348355986033	0.338268525174467	0.680963018558192	0.495894890921375	0.635247176774336
EFA_02666	17.9582147686937	-1.46772576457202	0.459515302239025	-3.19407374992827	0.00140280275231233	0.00407224135681365
EFA_02667	139.278824820877	2.22517056809012	0.209858816435875	10.6031788698763	2.88020401970324e-26	5.23358591175191e-25
EFA_02668	7.14775265489066	1.56627588786632	0.682251448357284	2.29574578645099	0.0216904208477725	0.0472841292740735
EFA_02669	99.3364629820277	-1.37810745037983	0.22290172165356	-6.18257876231984	6.30628287851597e-10	4.25007937657731e-09
EFA_02670	163.84912208958	-0.875297669163631	0.192213053882592	-4.55378888937628	5.26882319358058e-06	2.33078449749921e-05
EFA_02671	42.0853896684233	-1.23676703034521	0.299160518673723	-4.13412517075516	3.56309252871605e-05	0.000139178757142092
EFA_02672	97.9563433765651	-1.13163599224038	0.216638266465963	-5.22362004968394	1.75458620301887e-07	9.19236676800578e-07
EFA_02673	8.1054396743661	0.124543194776438	0.59645016305056	0.208807378204841	0.83459861132374	0.894747054932956
EFA_02674	223.916753260416	-0.436623093305874	0.163504196088165	-2.67040910112445	0.00757588808576357	0.0186378532084209
EFA_02675	104.715448617426	-0.919182737242712	0.21471114722999	-4.28102010119726	1.86038550830782e-05	7.54402089597704e-05
EFA_02676	31.3669370933005	-1.09537284348367	0.339825171329223	-3.22334228273653	0.00126704051554416	0.0037463164985863
EFA_02677	9.6305159606246	-2.04567313995835	0.667442201680428	-3.0649442525629	0.00217710573391727	0.00608022428217557
EFA_02678	187.812557340679	-0.974316734604334	0.191681574521002	-5.08299630279582	3.71526936129394e-07	1.87791167892164e-06
EFA_02679	6.44577601831737	-1.23945853571205	0.760537254675607	-1.62971442633762	0.103161866925855	0.181852031984502
EFA_02680	0.714460864016235	-1.23120047744015	1.99187324748396	-0.61811185977589	0.536501605047944	0.670985662699546
EFA_02681	13.0845818431368	1.43213937185443	0.493001482113784	2.90493928276648	0.00367324349311847	0.00968400557276686
EFA_02682	10.0767152291554	-1.07762749842896	0.590619081621007	-1.8245727778915	0.0680655244892373	0.128647874133377
EFA_02683	6.25196716700844	-0.459824865032983	0.71264055623574	-0.645240943711985	0.518771056835757	0.656698282264311
